"id","mjd","mag","magerr","limiting_mag","filter","instrument_name","flux","fluxerr"
201116687,58456.240223,18.243,0.058,19.55,atlasc,ATLAS,183.14708046613507,9.783712305515525
201116688,58456.250428,18.545,0.083,19.52,atlasc,ATLAS,138.67558288718854,10.60116935328758
201116689,58456.260873,18.334,0.067,19.45,atlasc,ATLAS,168.4224575082702,10.393228671570293
201116690,58458.241055,18.174,0.089,19.12,atlaso,ATLAS,195.16413002858243,15.997999787078376
201116691,58458.249872,18.342,0.112,19.19,atlaso,ATLAS,167.18603572044654,17.24621129757883
201116692,58458.254978,18.112,0.072,19.15,atlaso,ATLAS,206.6331517564484,13.702763950639907
201116693,58458.258666,18.144,0.082,19.16,atlaso,ATLAS,200.63190647905728,15.152682814835014
201116694,58458.263316,18.06,0.073,19.21,atlaso,ATLAS,216.7704104819694,14.574663620717105
201116695,58458.270693,18.01,0.063,19.19,atlaso,ATLAS,226.98648518838166,13.170923567068213
201116696,58458.278577,18.016,0.078,19.15,atlaso,ATLAS,225.73557110214477,16.21699126252284
201116697,58460.239596,18.504,0.083,19.45,atlasc,ATLAS,144.0124371175567,11.009149578299265
201116698,58460.249441,18.57,0.101,19.26,atlasc,ATLAS,135.51894123510337,12.606573313813922
201116699,58462.245624,18.236,0.089,19.11,atlaso,ATLAS,184.33168795057512,15.110042527554713
201116700,58462.254005,18.261,0.099,19.09,atlaso,ATLAS,180.13578646691397,16.4252078746856
201116701,58462.261431,18.129,0.088,19.03,atlaso,ATLAS,203.4229743211723,16.487634530204357
201116702,58462.268835,18.279,0.11500000000000002,19,atlaso,ATLAS,177.1740039943122,18.76607814131506
201116703,58466.239883,18.032,0.08,18.91,atlaso,ATLAS,222.43339984851087,16.389498581605288
201116704,58466.24964,18.133,0.09399999999999999,18.86,atlaso,ATLAS,202.67491520989657,17.547026567078866
617974116,58469.13614579989,18.62240026413686,0.10508000105619429,19.41048588203007,ztfg,ZTF,129.13378906249997,12.497859638106783
201116705,58470.233548,,,14.32,atlaso,ATLAS,,6792.036326171836
201116706,58470.242419,,,15.43,atlaso,ATLAS,,2443.430552693971
617974117,58472.09841440013,18.196301006451797,0.10117699950933455,19.025482305822408,ztfr,ZTF,191.19635009765662,17.81710228989425
617974118,58472.13861110015,18.685100812323647,0.18017999827861786,18.88772015533125,ztfg,ZTF,121.88764190673821,20.227487130571756
201116707,58472.220932,17.947,0.154,18.12,atlaso,ATLAS,240.54703049880942,34.11900840597743
201116708,58472.22985,18.214,0.18600000000000003,18.14,atlaso,ATLAS,188.10485289187042,32.22468080603622
201116709,58472.238785,17.973,0.159,18.04,atlaso,ATLAS,234.85510240588832,34.393217356931515
201116710,58472.247635,17.95,0.168,18,atlaso,ATLAS,239.88329190194898,37.11803370184675
201116711,58478.195237,,,17.06,atlaso,ATLAS,,544.5026528424214
201116712,58478.199118,17.932,0.181,17.97,atlaso,ATLAS,243.89337302789127,40.65877173901784
201116713,58478.205354,18.305,0.11999999999999998,18.75,atlaso,ATLAS,172.98163592150996,19.118636939260426
201116714,58478.213948,18.273,0.095,18.96,atlaso,ATLAS,178.15581406628914,15.588319024571742
201116715,58480.211007,18.287,0.108,19.01,atlaso,ATLAS,175.87333541355733,17.494415440346835
201116716,58480.220916,18.275,0.093,19.19,atlaso,ATLAS,177.82794100389228,15.232059537929997
201116717,58480.230813,18.298,0.10300000000000001,19.17,atlaso,ATLAS,174.1004926352608,16.516305399824695
201116718,58480.240745,18.098,0.075,19.15,atlaso,ATLAS,209.3148303447447,14.458956242831608
617974119,58482.117939800024,18.909838031387636,0.1617085188627243,19.229891572234035,ztfg,ZTF,99.09797668457026,14.759558502080665
617974120,58540.4871991002,19.674700083752125,0.1881619989871979,19.83025607719543,ztfg,ZTF,48.991413116455114,8.490388535264325
617974121,58540.557986100204,19.329700892639345,0.1557690054178238,19.690384064357232,ztfr,ZTF,67.31620788574214,9.657759136066987
617974051,58547.55165510019,18.83998882728375,0.1135369911789894,19.54403116414761,ztfi,ZTF,105.68283843994145,11.05140589688561
617974122,58558.471747700125,20.042000206381115,0.18391400575637817,20.222348986255824,ztfg,ZTF,34.93010711669919,5.916847843130213
