name,visual_obs_date,name_epoch,vlass_obs_date,epoch,flux,rms,days_diff,type,redshift
ZTF18adaadmh,58477.549,ZTF18adaadmh_VLASS3.1,60022.0,VLASS3.1,0.387,0.138,1544.451000000001,SN Ia,0.047
ZTF18adachwf,58477.929,ZTF18adachwf_VLASS1.2v2,58570.0,VLASS1.2v,0.304,0.129,92.07099999999627,SN II,0.02905
ZTF18adachwf,58477.929,ZTF18adachwf_VLASS2.2,59495.0,VLASS2.2,0.243,0.113,1017.0709999999964,SN II,0.02905
ZTF18adacicy,58465.879,ZTF18adacicy_VLASS1.1v2,58098.0,VLASS1.1v,0.454,0.146,-367.8790000000008,SN II,0.03
ZTF18adacicy,58465.879,ZTF18adacicy_VLASS2.1,59067.0,VLASS2.1,0.377,0.124,601.1209999999992,SN II,0.03
ZTF18adacicy,58465.879,ZTF18adacicy_VLASS3.1,60002.0,VLASS3.1,0.268,0.113,1536.1209999999992,SN II,0.03
ZTF18adaifep,58481.619,ZTF18adaifep_VLASS1.1v2,58132.0,VLASS1.1v,0.483,0.137,-349.6189999999988,SN Ia,0.031
ZTF18adaifep,58481.619,ZTF18adaifep_VLASS2.1,59143.0,VLASS2.1,0.505,0.187,661.3810000000012,SN Ia,0.031
ZTF18adaifep,58481.619,ZTF18adaifep_VLASS3.1,60034.0,VLASS3.1,0.425,0.142,1552.3810000000012,SN Ia,0.031
ZTF18adalarn,58481.909,ZTF18adalarn_VLASS1.2v2,58593.0,VLASS1.2v,0.318,0.12,111.09100000000036,SN Ia-pec,0.027
ZTF18adalarn,58481.909,ZTF18adalarn_VLASS2.2,59535.0,VLASS2.2,0.322,0.12,1053.0910000000003,SN Ia-pec,0.027
ZTF18adalgmc,58466.919,ZTF18adalgmc_VLASS1.1v2,58074.0,VLASS1.1v,0.197,0.101,-392.9190000000017,SN Ia,0.036
ZTF18adalgmc,58466.919,ZTF18adalgmc_VLASS2.1,59045.0,VLASS2.1,0.329,0.147,578.0809999999983,SN Ia,0.036
ZTF18adalgmc,58466.919,ZTF18adalgmc_VLASS3.1,59967.0,VLASS3.1,0.269,0.117,1500.0809999999983,SN Ia,0.036
ZTF18adalhga,58471.919,ZTF18adalhga_VLASS1.1v2,58118.0,VLASS1.1v,0.393,0.126,-353.9190000000017,SN II,0.04257
ZTF18adalhga,58471.919,ZTF18adalhga_VLASS2.1,59125.0,VLASS2.1,0.373,0.167,653.0809999999983,SN II,0.04257
ZTF18adalhga,58471.919,ZTF18adalhga_VLASS3.1,60018.0,VLASS3.1,0.283,0.126,1546.0809999999983,SN II,0.04257
ZTF18adaruzw,58480.569,ZTF18adaruzw_VLASS1.1v2,58044.0,VLASS1.1v,0.309,0.116,-436.56900000000314,SN Ia,0.03537
ZTF18adaruzw,58480.569,ZTF18adaruzw_VLASS2.1,59079.0,VLASS2.1,0.491,0.169,598.4309999999969,SN Ia,0.03537
ZTF18adaruzw,58480.569,ZTF18adaruzw_VLASS3.1,59969.0,VLASS3.1,0.282,0.133,1488.4309999999969,SN Ia,0.03537
ZTF18adasisj,58497.599,ZTF18adasisj_VLASS1.1v2,58084.0,VLASS1.1v,0.346,0.102,-413.599000000002,SN Ic,0.034
ZTF18adasisj,58497.599,ZTF18adasisj_VLASS2.1,59111.0,VLASS2.1,0.362,0.133,613.400999999998,SN Ic,0.034
ZTF18adasisj,58497.599,ZTF18adasisj_VLASS3.1,59992.0,VLASS3.1,0.348,0.12,1494.400999999998,SN Ic,0.034
ZTF18adaslwa,58478.629,ZTF18adaslwa_VLASS1.2v2,58592.0,VLASS1.2v,0.388,0.142,113.3709999999992,SN Ia,0.028
ZTF18adaslwa,58478.629,ZTF18adaslwa_VLASS2.2,59553.0,VLASS2.2,0.267,0.119,1074.3709999999992,SN Ia,0.028
ZTF18adasopt,58480.589,ZTF18adasopt_VLASS1.2v2,58573.0,VLASS1.2v,0.407,0.155,92.41100000000006,SN Ia,0.04
ZTF18adasopt,58480.589,ZTF18adasopt_VLASS2.2,59538.0,VLASS2.2,0.272,0.118,1057.411,SN Ia,0.04
ZTF18adathpb,58476.519,ZTF18adathpb_VLASS1.2v2,58592.0,VLASS1.2v,0.362,0.121,115.48099999999975,SN Ia,0.03118
ZTF18adathpb,58476.519,ZTF18adathpb_VLASS2.2,59512.0,VLASS2.2,0.26,0.119,1035.4809999999998,SN Ia,0.03118
ZTF18adatosi,58480.609,ZTF18adatosi_VLASS1.1v2,58028.0,VLASS1.1v,0.279,0.1,-452.609000000004,SN Ia,0.03829
ZTF18adatosi,58480.609,ZTF18adatosi_VLASS2.1,59070.0,VLASS2.1,0.496,0.16,589.390999999996,SN Ia,0.03829
ZTF18adatosi,58480.609,ZTF18adatosi_VLASS3.1,60015.0,VLASS3.1,0.299,0.137,1534.390999999996,SN Ia,0.03829
ZTF18adaykvg,58470.859,ZTF18adaykvg_VLASS1.1v2,58027.0,VLASS1.1v,0.323,0.117,-443.859000000004,SN Ic,0.053
ZTF18adaykvg,58470.859,ZTF18adaykvg_VLASS2.1,59047.0,VLASS2.1,0.351,0.164,576.140999999996,SN Ic,0.053
ZTF18adaykvg,58470.859,ZTF18adaykvg_VLASS3.1,59982.0,VLASS3.1,0.295,0.137,1511.140999999996,SN Ic,0.053
ZTF18adaylyq,58483.859,ZTF18adaylyq_VLASS1.2v2,58585.0,VLASS1.2v,0.325,0.117,101.14099999999598,SN Ia,0.06
ZTF18adaylyq,58483.859,ZTF18adaylyq_VLASS2.2,59497.0,VLASS2.2,0.247,0.106,1013.140999999996,SN Ia,0.06
ZTF18adazblo,58524.739,ZTF18adazblo_VLASS1.2v2,58594.0,VLASS1.2v,0.207,0.111,69.2609999999986,SN II,0.02672
ZTF18adazblo,58524.739,ZTF18adazblo_VLASS2.2,59534.0,VLASS2.2,0.381,0.113,1009.2609999999986,SN II,0.02672
ZTF18adazbol,58472.889,ZTF18adazbol_VLASS1.1v2,58078.0,VLASS1.1v,0.201,0.108,-394.88900000000285,SN Ia,0.105
ZTF18adazbol,58472.889,ZTF18adazbol_VLASS2.1,59048.0,VLASS2.1,0.4,0.142,575.1109999999971,SN Ia,0.105
ZTF18adazbol,58472.889,ZTF18adazbol_VLASS3.1,59958.0,VLASS3.1,0.296,0.137,1485.1109999999971,SN Ia,0.105
ZTF18adazgdh,58482.859,ZTF18adazgdh_VLASS1.1v2,58054.0,VLASS1.1v,0.264,0.11,-428.859000000004,SN Ia,0.0767
ZTF18adazgdh,58482.859,ZTF18adazgdh_VLASS2.1,59125.0,VLASS2.1,0.277,0.145,642.140999999996,SN Ia,0.0767
ZTF18adazgdh,58482.859,ZTF18adazgdh_VLASS3.1,59961.0,VLASS3.1,0.369,0.148,1478.140999999996,SN Ia,0.0767
ZTF18adbacau,58492.939,ZTF18adbacau_VLASS1.1v2,58076.0,VLASS1.1v,0.302,0.119,-416.9389999999985,SN II,0.03703
ZTF18adbacau,58492.939,ZTF18adbacau_VLASS2.1,59063.0,VLASS2.1,0.349,0.151,570.0610000000015,SN II,0.03703
ZTF18adbacau,58492.939,ZTF18adbacau_VLASS3.1,59984.0,VLASS3.1,0.237,0.098,1491.0610000000015,SN II,0.03703
ZTF18adbadfz,58471.939,ZTF18adbadfz_VLASS1.1v2,58028.0,VLASS1.1v,0.322,0.099,-443.9389999999985,SN II,0.03374
ZTF18adbadfz,58471.939,ZTF18adbadfz_VLASS2.1,59098.0,VLASS2.1,0.364,0.157,626.0610000000015,SN II,0.03374
ZTF18adbadfz,58471.939,ZTF18adbadfz_VLASS3.1,59974.0,VLASS3.1,0.293,0.123,1502.0610000000015,SN II,0.03374
ZTF18adbadic,58482.879,ZTF18adbadic_VLASS1.1v2,58042.0,VLASS1.1v,0.259,0.097,-440.8790000000008,SN II,0.026
ZTF18adbadic,58482.879,ZTF18adbadic_VLASS2.1,59072.0,VLASS2.1,0.385,0.155,589.1209999999992,SN II,0.026
ZTF18adbadic,58482.879,ZTF18adbadic_VLASS3.1,59999.0,VLASS3.1,0.18,0.086,1516.1209999999992,SN II,0.026
ZTF18adbadqp,58477.889,ZTF18adbadqp_VLASS1.2v2,58574.0,VLASS1.2v,0.484,0.141,96.11099999999716,SN Ia,0.08
ZTF18adbadqp,58477.889,ZTF18adbadqp_VLASS2.2,59497.0,VLASS2.2,0.323,0.138,1019.1109999999971,SN Ia,0.08
ZTF18adbbhww,59526.769,ZTF18adbbhww_VLASS1.2v2,58571.0,VLASS1.2v,0.419,0.15,-955.7690000000002,SN Ia,0.084
ZTF18adbbhww,59526.769,ZTF18adbbhww_VLASS2.2,59539.0,VLASS2.2,0.302,0.104,12.230999999999767,SN Ia,0.084
ZTF18adbckox,58483.569,ZTF18adbckox_VLASS1.1v2,58102.0,VLASS1.1v,0.368,0.163,-381.56900000000314,SN Ia,0.05
ZTF18adbckox,58483.569,ZTF18adbckox_VLASS2.1,59076.0,VLASS2.1,0.497,0.177,592.4309999999969,SN Ia,0.05
ZTF18adbckox,58483.569,ZTF18adbckox_VLASS3.1,60013.0,VLASS3.1,0.497,0.16,1529.4309999999969,SN Ia,0.05
ZTF18adbclkd,58496.599,ZTF18adbclkd_VLASS1.1v2,58088.0,VLASS1.1v,0.237,0.123,-408.599000000002,SN II,0.01749
ZTF18adbclkd,58496.599,ZTF18adbclkd_VLASS2.1,59068.0,VLASS2.1,0.406,0.118,571.400999999998,SN II,0.01749
ZTF18adbclkd,58496.599,ZTF18adbclkd_VLASS3.1,60073.0,VLASS3.1,0.298,0.152,1576.400999999998,SN II,0.01749
ZTF18adbikdz,58471.929,ZTF18adbikdz_VLASS1.1v2,58082.0,VLASS1.1v,0.335,0.125,-389.9290000000037,SN II,0.03432
ZTF18adbikdz,58471.929,ZTF18adbikdz_VLASS2.1,59098.0,VLASS2.1,0.409,0.163,626.0709999999963,SN II,0.03432
ZTF18adbikdz,58471.929,ZTF18adbikdz_VLASS3.1,59987.0,VLASS3.1,0.278,0.103,1515.0709999999965,SN II,0.03432
ZTF18adbmbpa,58481.479,ZTF18adbmbpa_VLASS1.2v2,58613.0,VLASS1.2v,0.412,0.168,131.52100000000064,SN II,0.021
ZTF18adbmbpa,58481.479,ZTF18adbmbpa_VLASS2.2,59502.0,VLASS2.2,0.185,0.094,1020.5210000000006,SN II,0.021
ZTF18adbmiwf,58477.489,ZTF18adbmiwf_VLASS1.1v2,58102.0,VLASS1.1v,0.675,0.227,-375.4890000000014,SN II,0.04517
ZTF18adbmiwf,58477.489,ZTF18adbmiwf_VLASS2.1,59066.0,VLASS2.1,0.549,0.275,588.5109999999986,SN II,0.04517
ZTF18adbmiwf,58477.489,ZTF18adbmiwf_VLASS3.1,59965.0,VLASS3.1,0.65,0.24,1487.5109999999986,SN II,0.04517
ZTF18adbmrug,58483.519,ZTF18adbmrug_VLASS1.2v2,58565.0,VLASS1.2v,0.484,0.149,81.48099999999977,SN IIn,0.02396
ZTF18adbmrug,58483.519,ZTF18adbmrug_VLASS2.2,59559.0,VLASS2.2,0.358,0.101,1075.4809999999998,SN IIn,0.02396
ZTF18adbntwo,58485.579,ZTF18adbntwo_VLASS1.1v2,58076.0,VLASS1.1v,0.488,0.182,-409.5789999999979,SN Ia,0.04774
ZTF18adbntwo,58485.579,ZTF18adbntwo_VLASS2.1,59097.0,VLASS2.1,0.348,0.156,611.4210000000021,SN Ia,0.04774
ZTF18adbntwo,58485.579,ZTF18adbntwo_VLASS3.1,59970.0,VLASS3.1,0.352,0.139,1484.421000000002,SN Ia,0.04774
ZTF18adbyxua,58482.919,ZTF18adbyxua_VLASS1.1v2,58121.0,VLASS1.1v,0.343,0.118,-361.9190000000017,SN Ia,0.107
ZTF18adbyxua,58482.919,ZTF18adbyxua_VLASS2.1,59051.0,VLASS2.1,0.394,0.154,568.0809999999983,SN Ia,0.107
ZTF18adbyxua,58482.919,ZTF18adbyxua_VLASS3.1,59969.0,VLASS3.1,0.352,0.158,1486.0809999999983,SN Ia,0.107
ZTF18adcdcrd,58883.589,ZTF18adcdcrd_VLASS1.1v2,58029.0,VLASS1.1v,0.42,0.145,-854.5889999999999,SN Ia,0.04987
ZTF18adcdcrd,58883.589,ZTF18adcdcrd_VLASS2.1,59079.0,VLASS2.1,0.375,0.174,195.4110000000001,SN Ia,0.04987
ZTF18adcdcrd,58883.589,ZTF18adcdcrd_VLASS3.1,59960.0,VLASS3.1,0.432,0.235,1076.411,SN Ia,0.04987
ZTF19aaabzpt,58499.649,ZTF19aaabzpt_VLASS1.1v2,58160.0,VLASS1.1v,0.378,0.144,-339.6489999999976,SN II,0.0092
ZTF19aaabzpt,58499.649,ZTF19aaabzpt_VLASS2.1,59149.0,VLASS2.1,0.442,0.247,649.3510000000024,SN II,0.0092
ZTF19aaabzpt,58499.649,ZTF19aaabzpt_VLASS3.1,60112.0,VLASS3.1,0.397,0.145,1612.3510000000024,SN II,0.0092
ZTF19aaadwfi,58528.659,ZTF19aaadwfi_VLASS1.2v2,58617.0,VLASS1.2v,0.251,0.107,88.34100000000035,SLSN-II,0.222
ZTF19aaadwfi,58528.659,ZTF19aaadwfi_VLASS2.2,59531.0,VLASS2.2,0.236,0.11,1002.3410000000003,SLSN-II,0.222
ZTF19aaafica,58484.929,ZTF19aaafica_VLASS1.1v2,58082.0,VLASS1.1v,0.285,0.11,-402.9290000000037,SN Ia-91bg,0.02
ZTF19aaafica,58484.929,ZTF19aaafica_VLASS2.1,59099.0,VLASS2.1,0.544,0.141,614.0709999999963,SN Ia-91bg,0.02
ZTF19aaafica,58484.929,ZTF19aaafica_VLASS3.1,59974.0,VLASS3.1,0.351,0.12,1489.0709999999965,SN Ia-91bg,0.02
ZTF19aaairqh,58495.509,ZTF19aaairqh_VLASS1.2v2,58593.0,VLASS1.2v,0.318,0.112,97.4910000000018,SN Ia,0.022
ZTF19aaairqh,58495.509,ZTF19aaairqh_VLASS2.2,59547.0,VLASS2.2,0.266,0.113,1051.4910000000018,SN Ia,0.022
ZTF19aaaojck,58496.839,ZTF19aaaojck_VLASS1.2v2,58590.0,VLASS1.2v,0.483,0.13,93.16100000000006,SN Ia-91T,0.06
ZTF19aaaojck,58496.839,ZTF19aaaojck_VLASS2.2,59610.0,VLASS2.2,0.454,0.167,1113.161,SN Ia-91T,0.06
ZTF19aaarhtg,59041.759,ZTF19aaarhtg_VLASS1.1v2,58034.0,VLASS1.1v,0.338,0.142,-1007.7589999999982,SN Ia,0.028
ZTF19aaarhtg,59041.759,ZTF19aaarhtg_VLASS2.1,59046.0,VLASS2.1,0.495,0.172,4.241000000001804,SN Ia,0.028
ZTF19aaarhtg,59041.759,ZTF19aaarhtg_VLASS3.1,59975.0,VLASS3.1,0.258,0.122,933.2410000000018,SN Ia,0.028
ZTF19aabbnzo,58495.619,ZTF19aabbnzo_VLASS1.2v2,58571.0,VLASS1.2v,0.364,0.15,75.38100000000122,TDE,0.091
ZTF19aabbnzo,58495.619,ZTF19aabbnzo_VLASS2.2,59562.0,VLASS2.2,0.373,0.148,1066.3810000000012,TDE,0.091
ZTF19aabmybj,58492.889,ZTF19aabmybj_VLASS1.2v2,58627.0,VLASS1.2v,0.467,0.158,134.11099999999715,SN Ia,0.04
ZTF19aabmybj,58492.889,ZTF19aabmybj_VLASS2.2,59513.0,VLASS2.2,0.536,0.187,1020.1109999999971,SN Ia,0.04
ZTF19aabyheu,58500.659,ZTF19aabyheu_VLASS1.2v2,58592.0,VLASS1.2v,0.301,0.122,91.34100000000036,SN Ia,0.021
ZTF19aabyheu,58500.659,ZTF19aabyheu_VLASS2.2,59548.0,VLASS2.2,0.197,0.11,1047.3410000000003,SN Ia,0.021
ZTF19aabyppp,58501.759,ZTF19aabyppp_VLASS1.2v2,58592.0,VLASS1.2v,0.314,0.123,90.2410000000018,SN Ia,0.037
ZTF19aabyppp,58501.759,ZTF19aabyppp_VLASS2.2,59549.0,VLASS2.2,0.174,0.101,1047.2410000000018,SN Ia,0.037
ZTF19aabyuze,58498.919,ZTF19aabyuze_VLASS1.1v2,58084.0,VLASS1.1v,0.343,0.126,-414.9190000000017,SN Ia,0.043
ZTF19aabyuze,58498.919,ZTF19aabyuze_VLASS2.1,59084.0,VLASS2.1,0.393,0.142,585.0809999999983,SN Ia,0.043
ZTF19aabyuze,58498.919,ZTF19aabyuze_VLASS3.1,60003.0,VLASS3.1,0.361,0.129,1504.0809999999983,SN Ia,0.043
ZTF19aacgslb,58497.889,ZTF19aacgslb_VLASS1.2v2,58595.0,VLASS1.2v,0.7,0.267,97.11099999999716,SN Ia,0.00452
ZTF19aacgslb,58497.889,ZTF19aacgslb_VLASS2.2,59551.0,VLASS2.2,0.208,0.099,1053.1109999999971,SN Ia,0.00452
ZTF19aacijie,58492.819,ZTF19aacijie_VLASS1.1v2,58019.0,VLASS1.1v,0.313,0.126,-473.81900000000314,SN Ia,0.061
ZTF19aacijie,58492.819,ZTF19aacijie_VLASS2.1,59131.0,VLASS2.1,0.414,0.135,638.1809999999969,SN Ia,0.061
ZTF19aacijie,58492.819,ZTF19aacijie_VLASS3.1,59981.0,VLASS3.1,0.191,0.099,1488.1809999999969,SN Ia,0.061
ZTF19aacilht,58492.839,ZTF19aacilht_VLASS1.2v2,58604.0,VLASS1.2v,0.649,0.162,111.16100000000006,SN Ia,0.076
ZTF19aacilht,58492.839,ZTF19aacilht_VLASS2.2,59504.0,VLASS2.2,0.618,0.237,1011.161,SN Ia,0.076
ZTF19aacivvy,58492.859,ZTF19aacivvy_VLASS1.2v2,58588.0,VLASS1.2v,0.315,0.116,95.14099999999598,SN Ia,0.03
ZTF19aacivvy,58492.859,ZTF19aacivvy_VLASS2.2,59490.0,VLASS2.2,0.447,0.161,997.140999999996,SN Ia,0.03
ZTF19aacjbsj,58565.849,ZTF19aacjbsj_VLASS1.1v2,58030.0,VLASS1.1v,0.303,0.124,-535.849000000002,SN IIn,0.052
ZTF19aacjbsj,58565.849,ZTF19aacjbsj_VLASS2.1,59074.0,VLASS2.1,0.223,0.123,508.150999999998,SN IIn,0.052
ZTF19aacjbsj,58565.849,ZTF19aacjbsj_VLASS3.1,60007.0,VLASS3.1,0.269,0.095,1441.150999999998,SN IIn,0.052
ZTF19aacnxvc,58500.509,ZTF19aacnxvc_VLASS1.1v2,58068.0,VLASS1.1v,0.296,0.121,-432.5089999999982,SN II,0.0176
ZTF19aacnxvc,58500.509,ZTF19aacnxvc_VLASS2.1,59143.0,VLASS2.1,0.34,0.138,642.4910000000018,SN II,0.0176
ZTF19aacnxvc,58500.509,ZTF19aacnxvc_VLASS3.1,60029.0,VLASS3.1,0.225,0.138,1528.4910000000018,SN II,0.0176
ZTF19aacwljg,58503.809,ZTF19aacwljg_VLASS1.2v2,58594.0,VLASS1.2v,0.347,0.128,90.1909999999989,SN Ia,0.051
ZTF19aacwljg,58503.809,ZTF19aacwljg_VLASS2.2,59539.0,VLASS2.2,0.304,0.105,1035.190999999999,SN Ia,0.051
ZTF19aacxrab,58536.679,ZTF19aacxrab_VLASS1.1v2,58083.0,VLASS1.1v,0.278,0.11,-453.6790000000037,SLSN-I,0.12
ZTF19aacxrab,58536.679,ZTF19aacxrab_VLASS2.1,59069.0,VLASS2.1,0.33,0.154,532.3209999999963,SLSN-I,0.12
ZTF19aacxrab,58536.679,ZTF19aacxrab_VLASS3.1,59968.0,VLASS3.1,0.618,0.236,1431.3209999999965,SLSN-I,0.12
ZTF19aacxrzt,58497.659,ZTF19aacxrzt_VLASS1.1v2,58054.0,VLASS1.1v,0.32,0.121,-443.6589999999997,SN Ia,0.073
ZTF19aacxrzt,58497.659,ZTF19aacxrzt_VLASS2.1,59125.0,VLASS2.1,0.351,0.129,627.3410000000003,SN Ia,0.073
ZTF19aacxrzt,58497.659,ZTF19aacxrzt_VLASS3.1,59961.0,VLASS3.1,0.32,0.117,1463.3410000000003,SN Ia,0.073
ZTF19aadaszg,58484.509,ZTF19aadaszg_VLASS1.1v2,58053.0,VLASS1.1v,0.292,0.106,-431.5089999999982,SN Ia,0.0215
ZTF19aadaszg,58484.509,ZTF19aadaszg_VLASS2.1,59091.0,VLASS2.1,0.32,0.134,606.4910000000018,SN Ia,0.0215
ZTF19aadaszg,58484.509,ZTF19aadaszg_VLASS3.1,59986.0,VLASS3.1,0.364,0.129,1501.4910000000018,SN Ia,0.0215
ZTF19aadgftj,58501.859,ZTF19aadgftj_VLASS1.2v2,58553.0,VLASS1.2v,0.625,0.151,51.140999999995984,SN Ia-91T,0.055
ZTF19aadgftj,58501.859,ZTF19aadgftj_VLASS2.2,59593.0,VLASS2.2,0.44,0.138,1091.140999999996,SN Ia-91T,0.055
ZTF19aadgimr,58516.889,ZTF19aadgimr_VLASS1.2v2,58587.0,VLASS1.2v,0.472,0.172,70.11099999999715,SN IIn,0.035
ZTF19aadgimr,58516.889,ZTF19aadgimr_VLASS2.2,59532.0,VLASS2.2,0.356,0.121,1015.1109999999971,SN IIn,0.035
ZTF19aadmjtn,58504.589,ZTF19aadmjtn_VLASS1.1v2,58088.0,VLASS1.1v,0.43,0.15,-416.58899999999994,SN Ia,0.03688
ZTF19aadmjtn,58504.589,ZTF19aadmjtn_VLASS2.1,59068.0,VLASS2.1,0.475,0.19,563.4110000000001,SN Ia,0.03688
ZTF19aadmjtn,58504.589,ZTF19aadmjtn_VLASS3.1,60007.0,VLASS3.1,0.364,0.117,1502.411,SN Ia,0.03688
ZTF19aadnhdo,58499.639,ZTF19aadnhdo_VLASS1.2v2,58612.0,VLASS1.2v,0.425,0.146,112.36099999999716,SN Ic,0.02981
ZTF19aadnhdo,58499.639,ZTF19aadnhdo_VLASS2.2,59540.0,VLASS2.2,0.382,0.108,1040.3609999999971,SN Ic,0.02981
ZTF19aadnmgf,58503.759,ZTF19aadnmgf_VLASS1.2v2,58594.0,VLASS1.2v,0.419,0.126,90.2410000000018,SN Ia,0.08
ZTF19aadnmgf,58503.759,ZTF19aadnmgf_VLASS2.2,59534.0,VLASS2.2,0.312,0.113,1030.2410000000018,SN Ia,0.08
ZTF19aadnsqj,58492.879,ZTF19aadnsqj_VLASS1.1v2,58032.0,VLASS1.1v,0.318,0.114,-460.8790000000008,SN IIb,0.0325
ZTF19aadnsqj,58492.879,ZTF19aadnsqj_VLASS2.1,59133.0,VLASS2.1,0.353,0.139,640.1209999999992,SN IIb,0.0325
ZTF19aadnsqj,58492.879,ZTF19aadnsqj_VLASS3.1,59973.0,VLASS3.1,0.356,0.108,1480.1209999999992,SN IIb,0.0325
ZTF19aadnwvc,58499.919,ZTF19aadnwvc_VLASS1.1v2,58017.0,VLASS1.1v,0.365,0.136,-482.9190000000017,SN Ia,0.077
ZTF19aadnwvc,58499.919,ZTF19aadnwvc_VLASS2.1,59068.0,VLASS2.1,0.328,0.14,568.0809999999983,SN Ia,0.077
ZTF19aadnwvc,58499.919,ZTF19aadnwvc_VLASS3.1,59981.0,VLASS3.1,0.268,0.1,1481.0809999999983,SN Ia,0.077
ZTF19aadnxat,58501.829,ZTF19aadnxat_VLASS1.1v2,58084.0,VLASS1.1v,0.302,0.108,-417.8289999999979,SN Ia,0.03208
ZTF19aadnxat,58501.829,ZTF19aadnxat_VLASS2.1,59065.0,VLASS2.1,0.243,0.125,563.1710000000021,SN Ia,0.03208
ZTF19aadnxat,58501.829,ZTF19aadnxat_VLASS3.1,59986.0,VLASS3.1,0.31,0.096,1484.171000000002,SN Ia,0.03208
ZTF19aadnxbh,58495.829,ZTF19aadnxbh_VLASS1.2v2,58588.0,VLASS1.2v,0.528,0.152,92.1710000000021,SN Ibn,0.02045
ZTF19aadnxbh,58495.829,ZTF19aadnxbh_VLASS2.2,59532.0,VLASS2.2,0.353,0.116,1036.171000000002,SN Ibn,0.02045
ZTF19aadnxcw,58501.829,ZTF19aadnxcw_VLASS1.2v2,58612.0,VLASS1.2v,0.422,0.162,110.1710000000021,SN Ia,0.05426
ZTF19aadnxcw,58501.829,ZTF19aadnxcw_VLASS2.2,59540.0,VLASS2.2,0.242,0.13,1038.171000000002,SN Ia,0.05426
ZTF19aadnxgj,58502.909,ZTF19aadnxgj_VLASS1.2v2,58597.0,VLASS1.2v,0.953,0.233,94.09100000000036,SN Ia,0.0342
ZTF19aadnxgj,58502.909,ZTF19aadnxgj_VLASS2.2,59542.0,VLASS2.2,0.966,0.175,1039.0910000000003,SN Ia,0.0342
ZTF19aadnxnl,58548.619,ZTF19aadnxnl_VLASS1.2v2,58561.0,VLASS1.2v,0.268,0.128,12.381000000001222,SN IIP,0.0088
ZTF19aadnxnl,58548.619,ZTF19aadnxnl_VLASS2.2,59540.0,VLASS2.2,0.286,0.095,991.3810000000012,SN IIP,0.0088
ZTF19aadnxog,58512.909,ZTF19aadnxog_VLASS1.1v2,58082.0,VLASS1.1v,0.376,0.119,-430.9089999999997,SN IIP,0.02014
ZTF19aadnxog,58512.909,ZTF19aadnxog_VLASS2.1,59131.0,VLASS2.1,0.348,0.128,618.0910000000003,SN IIP,0.02014
ZTF19aadnxog,58512.909,ZTF19aadnxog_VLASS3.1,59962.0,VLASS3.1,0.309,0.121,1449.0910000000003,SN IIP,0.02014
ZTF19aadolpe,58512.799,ZTF19aadolpe_VLASS1.2v2,58586.0,VLASS1.2v,0.31,0.126,73.20100000000093,SN Ia,0.055
ZTF19aadolpe,58512.799,ZTF19aadolpe_VLASS2.2,59547.0,VLASS2.2,0.347,0.125,1034.201000000001,SN Ia,0.055
ZTF19aadoocn,58499.909,ZTF19aadoocn_VLASS1.2v2,58592.0,VLASS1.2v,0.318,0.114,92.09100000000036,SN Ia,0.04121
ZTF19aadoocn,58499.909,ZTF19aadoocn_VLASS2.2,59549.0,VLASS2.2,0.441,0.141,1049.0910000000003,SN Ia,0.04121
ZTF19aadooun,58501.829,ZTF19aadooun_VLASS1.2v2,58588.0,VLASS1.2v,0.502,0.186,86.1710000000021,SN Ia,0.05010
ZTF19aadooun,58501.829,ZTF19aadooun_VLASS2.2,59545.0,VLASS2.2,0.276,0.12,1043.171000000002,SN Ia,0.05010
ZTF19aadpdqm,58493.489,ZTF19aadpdqm_VLASS1.1v2,58042.0,VLASS1.1v,0.416,0.162,-451.4890000000014,SN Ia,0.051
ZTF19aadpdqm,58493.489,ZTF19aadpdqm_VLASS3.1,60022.0,VLASS3.1,0.476,0.193,1528.5109999999986,SN Ia,0.051
ZTF19aadpoik,58493.529,ZTF19aadpoik_VLASS1.1v2,58025.0,VLASS1.1v,0.358,0.128,-468.5290000000022,SN IIb,0.0145
ZTF19aadpoik,58493.529,ZTF19aadpoik_VLASS2.1,59068.0,VLASS2.1,0.416,0.195,574.4709999999977,SN IIb,0.0145
ZTF19aadpoik,58493.529,ZTF19aadpoik_VLASS3.1,60008.0,VLASS3.1,0.344,0.134,1514.4709999999975,SN IIb,0.0145
ZTF19aadpqnb,58501.539,ZTF19aadpqnb_VLASS1.1v2,58031.0,VLASS1.1v,0.32,0.126,-470.5390000000043,SN IIb,0.013
ZTF19aadpqnb,58501.539,ZTF19aadpqnb_VLASS2.1,59062.0,VLASS2.1,0.623,0.179,560.4609999999957,SN IIb,0.013
ZTF19aadpqnb,58501.539,ZTF19aadpqnb_VLASS3.1,59978.0,VLASS3.1,0.361,0.116,1476.4609999999957,SN IIb,0.013
ZTF19aadsyop,58502.839,ZTF19aadsyop_VLASS1.1v2,58148.0,VLASS1.1v,0.844,0.285,-354.83899999999994,SN Ia,0.053
ZTF19aadsyop,58502.839,ZTF19aadsyop_VLASS2.1,59110.0,VLASS2.1,0.677,0.328,607.1610000000001,SN Ia,0.053
ZTF19aadsyop,58502.839,ZTF19aadsyop_VLASS3.1,60018.0,VLASS3.1,0.788,0.268,1515.161,SN Ia,0.053
ZTF19aadtgxw,58499.899,ZTF19aadtgxw_VLASS1.1v2,58150.0,VLASS1.1v,0.381,0.128,-349.8989999999976,SN Ia,0.048
